player_index,Age,PER,DRB%,USG%,DWS,WS,VORP,FG%,2P%,FT%,DRB,AST,PF,ALL_STAR_PROB,ALL_STAR,Player,Year
Vitaly Potapenko: 2006,0.79035874934546,-1.4308233112738828,-0.32087688678004306,-1.3980945928031119,-1.351350934973033,-1.0116587493597948,-0.7371289118500716,1.128211547932763,0.7488922457177857,-1.2274091984381812,-1.107928949994097,-0.9055010664606364,-1.237315238367329,0.0,False,Vitaly Potapenko,2006
Kareem Rush: 2008,0.07661086946029132,-0.8366204803052447,-0.634767808158658,-0.025753977740959916,-0.2688852254064579,-0.7174797756133972,-0.8057265482516829,-0.7910924236192161,-1.1042433476040636,-0.1739850736952296,-0.30637623568499767,-0.3248166593940201,-0.32798434006043675,0.0,False,Kareem Rush,2008
Caron Butler: 2009,0.3145268294220142,1.1745275629732232,-0.1464930415697015,1.4490001160571735,-0.35215181845004045,0.4265495667337051,1.183604907395041,0.040605964053307186,0.18126512704262526,1.0299282117252846,0.7456617018456951,1.1341529133608532,0.5656684393101297,0.1,False,Caron Butler,2009
Shawne Williams: 2015,0.3145268294220142,-0.7223507051189682,-0.11161627252763331,-0.8040964161344191,-0.6019515975807886,-0.4233008018669994,-0.32554309344040466,-0.7591040240933505,-0.1526331780604108,1.1720568634763178,-0.4423539282910056,-0.6514516383689918,0.09532487122035785,0.0,False,Shawne Williams,2015
Andre Iguodala: 2007,-0.8750529703866003,1.0145498777124362,-0.11161627252763331,0.7730711563996961,1.729513007639527,1.4725192511653415,2.2811670898208196,-0.055359234524290965,-0.06915860178465179,0.7122288725170929,1.1822216623176152,2.1648677359040973,1.11440260208153,0.19,False,Andre Iguodala,2007
Jameer Nelson: 2013,0.79035874934546,0.16895354133398924,-0.7045213462427947,0.7525884606524996,-0.4354184114936232,-0.3579276965900221,0.08604272496926235,-0.9350402214856146,-0.6868704662252685,1.155335845623255,-0.04157757113645596,2.0269551892257756,0.5029559635648267,0.01,False,Jameer Nelson,2013
Patrick O'Bryant: 2009,-1.1129689303483232,-0.42524928963464886,1.6670989486178505,0.42486532869735855,-0.8517513767115368,-0.9462856440828176,-0.5999336390468493,1.3681245443767605,1.2163498728620343,-1.545108537646372,-0.9934214193785114,-0.890983956283971,-1.064855930067746,0.0,False,Patrick O'Bryant,2009
David Lee: 2006,-1.1129689303483232,0.3974930917065424,1.126509028465792,-1.0908541565951673,-0.6019515975807886,-0.16180838075909026,-0.051152547833960026,2.3277765301527493,2.001010889854169,-1.319374796630025,0.015676194171336845,-0.6587101934573245,-0.07713443707922515,0.0,False,David Lee,2006
DeAndre Jordan: 2015,-0.1613050905014316,1.6773145737928399,3.0970464793426515,-1.070371460847971,3.228311682424016,3.1395334357282616,2.418362362624042,4.1511153031271295,3.954315974706928,-2.8242664034056695,4.5601938154773904,-0.5280562018673358,1.8199179542161878,0.44,False,DeAndre Jordan,2015
Luis Scola: 2010,0.5524427893837371,0.8088642823771378,1.562468641491646,0.7935538521468921,1.2299134493780308,1.0149075142265005,0.22323799777248474,1.0162521495922308,0.6487227541868749,0.369448006529308,2.4203343370986348,0.2558677476725961,1.8355960731525136,0.1,False,Luis Scola,2010
Reggie Williams: 2011,-0.6371370104248775,0.28322331652026583,-0.42550719390624825,-0.025753977740959916,-1.018284562798702,0.16505714562579607,-0.5313360026452382,0.29651316026023794,0.43168885586990136,0.09355121195377307,-0.14892838108856749,-0.09254289656737362,-0.07713443707922515,0.0,False,Reggie Williams,2011
Anthony Bennett: 2014,-1.588800850271769,-1.5450930864601593,0.6556726463978693,0.3019691542141812,-0.6852181906243714,-1.1750915125522379,-1.1487147302597387,-1.510831412951208,-1.4381416527070987,-0.8093837521116131,-0.614115224214384,-0.8474326257539747,-0.5631561241053227,0.0,False,Anthony Bennett,2014
Royal Ivey: 2010,0.3145268294220142,-0.6080809299326916,-0.756836499805897,-1.0294060693535783,-1.018284562798702,-0.8482259861673516,-0.5313360026452382,-0.4552142285976194,-0.636785720459814,0.1269932476598985,-1.1723394359653638,-0.7748470748706477,-1.4097745466669118,0.0,False,Royal Ivey,2010
Brian Cook: 2008,0.07661086946029132,-1.1565758508268191,-0.07673950348556513,0.3429345457085736,-0.6852181906243714,-0.9135990914443289,-0.7371289118500716,-1.1909474176925454,-1.6384806357689212,1.4228721312722585,-0.7930332408012365,-0.7748470748706477,-0.5631561241053227,0.0,False,Brian Cook,2008
